Div;Date;HomeTeam;AwayTeam;home_eff;goals;FTR
2;28-03-2015;Valladolid;Albacete;1;0;A
2;29-03-2015;AAAABarcelona B;Tenerife;1;2;D
2;29-03-2015;Mirandes;Girona;1;0;A
2;29-03-2015;Osasuna;Sp Gijón;1;0;D
2;29-03-2015;Sabadell;Mallorca;1;1;D
2;29-03-2015;Zaragoza;Alcorcon;1;1;D
2;04-04-2015;Albacete;Las Palmas;1;1;H
2;04-04-2015;Girona;Valladolid;1;2;H
2;04-04-2015;Lugo;Mallorca;1;4;H
2;04-04-2015;Mirandes;Sabadell;1;0;D
2;05-04-2015;Alcorcon;Alavés;1;0;A
2;05-04-2015;Betis;Osasuna;1;3;H
2;05-04-2015;Numancia;Recreativo;1;1;A
2;05-04-2015;Ponferradina;Leganés;1;1;D
2;05-04-2015;Santander;Llagostera;1;0;A
2;05-04-2015;Sp Gijón;AAAABarcelona B;1;0;D
2;05-04-2015;Tenerife;Zaragoza;1;1;D
2;11-04-2015;Alavés;Tenerife;1;1;H
2;11-04-2015;Llagostera;Alcorcon;1;0;D
2;11-04-2015;Mallorca;Santander;1;2;A
2;11-04-2015;Sabadell;Lugo;1;2;H
2;11-04-2015;Valladolid;Mirandes;1;2;H
2;11-04-2015;Zaragoza;Sp Gijón;1;1;D
2;12-04-2015;AAAABarcelona B;Betis;1;1;A
2;12-04-2015;Las Palmas;Girona;1;2;H
2;12-04-2015;Leganés;Albacete;1;2;H
2;12-04-2015;Osasuna;Numancia;1;1;D
2;12-04-2015;Recreativo;Ponferradina;1;0;A
2;18-04-2015;Albacete;Recreativo;1;3;H
2;18-04-2015;Girona;Leganés;1;2;H
2;18-04-2015;Mirandes;Las Palmas;1;2;H
2;18-04-2015;Ponferradina;Osasuna;1;1;H
2;18-04-2015;Santander;Lugo;1;1;H
2;18-04-2015;Sp Gijón;Alavés;1;1;H
2;19-04-2015;Alcorcon;Mallorca;1;0;D
2;19-04-2015;Betis;Zaragoza;1;4;H
2;19-04-2015;Numancia;AAAABarcelona B;1;1;H
2;19-04-2015;Tenerife;Llagostera;1;0;D
2;19-04-2015;Valladolid;Sabadell;1;0;D
2;25-04-2015;Alavés;Betis;1;1;A
2;25-04-2015;AAAABarcelona B;Ponferradina;1;2;H
2;25-04-2015;Lugo;Alcorcon;1;0;D
2;25-04-2015;Mallorca;Tenerife;1;2;H
2;25-04-2015;Osasuna;Albacete;1;2;H
2;26-04-2015;Las Palmas;Valladolid;1;1;D
2;26-04-2015;Leganés;Mirandes;1;0;D
2;26-04-2015;Llagostera;Sp Gijón;1;0;D
2;26-04-2015;Recreativo;Girona;1;0;A
2;26-04-2015;Sabadell;Santander;1;3;H
2;26-04-2015;Zaragoza;Numancia;1;1;H
2;02-05-2015;Alcorcon;Santander;1;2;H
2;02-05-2015;Betis;Llagostera;1;2;D
2;02-05-2015;Girona;Osasuna;1;3;H
2;02-05-2015;Las Palmas;Sabadell;1;2;H
2;02-05-2015;Numancia;Alavés;1;1;H
2;03-05-2015;Albacete;AAAABarcelona B;1;2;H
2;03-05-2015;Mirandes;Recreativo;1;2;H
2;03-05-2015;Ponferradina;Zaragoza;1;1;D
2;03-05-2015;Sp Gijón;Mallorca;1;1;H
2;03-05-2015;Tenerife;Lugo;1;1;D
2;03-05-2015;Valladolid;Leganés;1;2;H
2;09-05-2015;AAAABarcelona B;Girona;1;2;A
2;09-05-2015;Leganés;Las Palmas;1;2;H
2;09-05-2015;Lugo;Sp Gijón;1;1;A
2;09-05-2015;Recreativo;Valladolid;1;0;A
2;09-05-2015;Sabadell;Alcorcon;1;0;A
2;10-05-2015;Alavés;Ponferradina;1;2;H
2;10-05-2015;Llagostera;Numancia;1;0;D
2;10-05-2015;Mallorca;Betis;1;1;A
2;10-05-2015;Osasuna;Mirandes;1;2;H
2;10-05-2015;Santander;Tenerife;1;1;H
2;10-05-2015;Zaragoza;Albacete;1;3;H
2;16-05-2015;Albacete;Alavés;1;2;A
2;16-05-2015;Las Palmas;Recreativo;1;3;H
2;16-05-2015;Leganés;Sabadell;1;1;D
2;16-05-2015;Mirandes;AAAABarcelona B;1;2;A
2;16-05-2015;Numancia;Mallorca;1;1;A
2;16-05-2015;Sp Gijón;Santander;1;3;H
2;16-05-2015;Valladolid;Osasuna;1;1;D
2;17-05-2015;Betis;Lugo;1;5;H
2;17-05-2015;Girona;Zaragoza;1;1;D
2;17-05-2015;Ponferradina;Llagostera;1;0;A
2;17-05-2015;Tenerife;Alcorcon;1;1;D
2;19-05-2015;AAAABarcelona B;Valladolid;1;1;A
2;19-05-2015;Osasuna;Las Palmas;1;1;A
2;20-05-2015;Alavés;Girona;1;0;A
2;20-05-2015;Alcorcon;Sp Gijón;1;0;D
2;20-05-2015;Lugo;Numancia;1;1;D
2;20-05-2015;Mallorca;Ponferradina;1;1;H
2;20-05-2015;Recreativo;Leganés;1;1;H
2;20-05-2015;Sabadell;Tenerife;1;1;A
2;20-05-2015;Zaragoza;Mirandes;1;0;A
2;21-05-2015;Llagostera;Albacete;1;2;A
2;21-05-2015;Santander;Betis;1;2;A
2;23-05-2015;Las Palmas;AAAABarcelona B;1;4;H
2;23-05-2015;Leganés;Osasuna;1;1;D
2;23-05-2015;Mirandes;Alavés;1;3;H
2;23-05-2015;Ponferradina;Lugo;1;1;H
2;23-05-2015;Recreativo;Sabadell;1;3;H
2;24-05-2015;Albacete;Mallorca;1;4;H
2;24-05-2015;Betis;Alcorcon;1;3;H
2;24-05-2015;Girona;Llagostera;1;1;H
2;24-05-2015;Numancia;Santander;1;0;A
2;24-05-2015;Sp Gijón;Tenerife;1;2;H
2;24-05-2015;Valladolid;Zaragoza;1;1;A
2;31-05-2015;Alavés;Valladolid;1;0;A
2;31-05-2015;Alcorcon;Numancia;1;1;D
2;31-05-2015;AAAABarcelona B;Leganés;1;2;A
2;31-05-2015;Llagostera;Mirandes;1;0;A
2;31-05-2015;Lugo;Albacete;1;1;D
2;31-05-2015;Mallorca;Girona;1;0;A
2;31-05-2015;Osasuna;Recreativo;1;2;H
2;31-05-2015;Santander;Ponferradina;1;0;A
2;31-05-2015;Sp Gijón;Sabadell;1;2;H
2;31-05-2015;Tenerife;Betis;1;2;H
2;31-05-2015;Zaragoza;Las Palmas;1;0;A
2;07-06-2015;Albacete;Santander;1;0;A
2;07-06-2015;Betis;Sp Gijón;1;0;A
2;07-06-2015;Girona;Lugo;1;1;D
2;07-06-2015;Las Palmas;Alavés;1;3;H
2;07-06-2015;Leganés;Zaragoza;1;2;D
2;07-06-2015;Mirandes;Mallorca;1;2;H
2;07-06-2015;Numancia;Tenerife;1;3;D
2;07-06-2015;Ponferradina;Alcorcon;1;1;D
2;07-06-2015;Recreativo;AAAABarcelona B;1;2;H
2;07-06-2015;Sabadell;Osasuna;1;2;D
2;07-06-2015;Valladolid;Llagostera;1;2;A
2;23-08-2014;Llagostera;Las Palmas;0;0;H
2;23-08-2014;Sp Gijón;Numancia;0;2;A
2;23-08-2014;AAAABarcelona B;Osasuna;0;0;H
2;23-08-2014;Zaragoza;Recreativo;0;0;D
2;23-08-2014;Mallorca;Valladolid;0;1;H
2;24-08-2014;Alcorcon;Albacete;0;3;A
2;24-08-2014;Santander;Girona;0;0;H
2;24-08-2014;Alavés;Leganés;0;1;D
2;24-08-2014;Lugo;Mirandes;0;0;D
2;24-08-2014;Tenerife;Ponferradina;0;0;H
2;24-08-2014;Betis;Sabadell;0;3;A
2;30-08-2014;Girona;Alcorcon;0;2;A
2;30-08-2014;Sabadell;AAAABarcelona B;0;1;H
2;30-08-2014;Valladolid;Lugo;0;0;H
2;30-08-2014;Mirandes;Santander;0;2;A
2;30-08-2014;Albacete;Tenerife;0;1;D
2;30-08-2014;Osasuna;Zaragoza;0;1;D
2;31-08-2014;Recreativo;Alavés;0;0;D
2;31-08-2014;Numancia;Betis;0;1;H
2;31-08-2014;Leganés;Llagostera;0;0;H
2;31-08-2014;Las Palmas;Mallorca;0;1;D
2;31-08-2014;Ponferradina;Sp Gijón;0;1;H
2;06-09-2014;Sp Gijón;Albacete;0;1;D
2;06-09-2014;Tenerife;Girona;0;0;H
2;06-09-2014;Alavés;Osasuna;0;3;A
2;06-09-2014;Llagostera;Recreativo;0;0;H
2;06-09-2014;Numancia;Sabadell;0;3;A
2;07-09-2014;Zaragoza;AAAABarcelona B;0;1;H
2;07-09-2014;Lugo;Las Palmas;0;0;H
2;07-09-2014;Mallorca;Leganés;0;1;H
2;07-09-2014;Alcorcon;Mirandes;0;2;A
2;07-09-2014;Betis;Ponferradina;0;1;H
2;07-09-2014;Santander;Valladolid;0;1;H
2;13-09-2014;AAAABarcelona B;Alavés;0;3;A
2;13-09-2014;Osasuna;Llagostera;0;0;D
2;13-09-2014;Recreativo;Mallorca;0;2;A
2;13-09-2014;Ponferradina;Numancia;0;3;A
2;13-09-2014;Las Palmas;Santander;0;2;A
2;14-09-2014;Valladolid;Alcorcon;0;1;A
2;14-09-2014;Albacete;Betis;0;1;A
2;14-09-2014;Leganés;Lugo;0;0;D
2;14-09-2014;Girona;Sp Gijón;0;1;D
2;14-09-2014;Mirandes;Tenerife;0;0;H
2;14-09-2014;Sabadell;Zaragoza;0;1;D
2;20-09-2014;Llagostera;AAAABarcelona B;0;1;A
2;20-09-2014;Alcorcon;Las Palmas;0;1;H
2;20-09-2014;Sp Gijón;Mirandes;0;2;A
2;20-09-2014;Lugo;Recreativo;0;0;D
2;20-09-2014;Ponferradina;Sabadell;0;0;H
2;20-09-2014;Alavés;Zaragoza;0;0;H
2;21-09-2014;Numancia;Albacete;0;1;A
2;21-09-2014;Betis;Girona;0;3;A
2;21-09-2014;Santander;Leganés;0;2;D
2;21-09-2014;Mallorca;Osasuna;0;4;H
2;21-09-2014;Tenerife;Valladolid;0;1;H
2;27-09-2014;Sabadell;Alavés;0;1;H
2;27-09-2014;Zaragoza;Llagostera;0;1;A
2;27-09-2014;Osasuna;Lugo;0;3;H
2;27-09-2014;Recreativo;Santander;0;0;H
2;28-09-2014;Leganés;Alcorcon;0;0;H
2;28-09-2014;Mirandes;Betis;0;0;H
2;28-09-2014;AAAABarcelona B;Mallorca;0;3;D
2;28-09-2014;Girona;Numancia;0;2;D
2;28-09-2014;Valladolid;Sp Gijón;0;1;D
2;28-09-2014;Las Palmas;Tenerife;0;1;H
2;29-09-2014;Albacete;Ponferradina;0;0;H
2;04-10-2014;Llagostera;Alavés;0;0;D
2;04-10-2014;Lugo;AAAABarcelona B;0;1;A
2;04-10-2014;Ponferradina;Girona;0;0;H
2;04-10-2014;Sp Gijón;Las Palmas;0;1;D
2;04-10-2014;Santander;Osasuna;0;2;A
2;05-10-2014;Tenerife;Leganés;0;0;H
2;05-10-2014;Numancia;Mirandes;0;0;H
2;05-10-2014;Alcorcon;Recreativo;0;1;H
2;05-10-2014;Albacete;Sabadell;0;1;H
2;05-10-2014;Betis;Valladolid;0;0;D
2;05-10-2014;Mallorca;Zaragoza;0;0;H
2;11-10-2014;Girona;Albacete;0;1;A
2;11-10-2014;Osasuna;Alcorcon;0;0;H
2;11-10-2014;Alavés;Mallorca;0;0;H
2;11-10-2014;Valladolid;Numancia;0;1;A
2;11-10-2014;Mirandes;Ponferradina;0;0;H
2;11-10-2014;AAAABarcelona B;Santander;0;0;D
2;11-10-2014;Recreativo;Tenerife;0;2;A
2;12-10-2014;Las Palmas;Betis;0;0;D
2;12-10-2014;Sabadell;Llagostera;0;1;A
2;12-10-2014;Zaragoza;Lugo;0;3;D
2;12-10-2014;Leganés;Sp Gijón;0;1;H
2;18-10-2014;Lugo;Alavés;0;0;H
2;18-10-2014;Albacete;Mirandes;0;2;H
2;18-10-2014;Tenerife;Osasuna;0;2;H
2;18-10-2014;Girona;Sabadell;0;2;A
2;18-10-2014;Ponferradina;Valladolid;0;0;D
2;18-10-2014;Santander;Zaragoza;0;1;H
2;19-10-2014;Alcorcon;AAAABarcelona B;0;1;H
2;19-10-2014;Numancia;Las Palmas;0;0;H
2;19-10-2014;Betis;Leganés;0;0;H
2;19-10-2014;Mallorca;Llagostera;0;4;A
2;19-10-2014;Sp Gijón;Recreativo;0;1;D
2;25-10-2014;Recreativo;Betis;0;2;H
2;25-10-2014;Sabadell;Mallorca;0;0;H
2;25-10-2014;Las Palmas;Ponferradina;0;2;D
2;25-10-2014;Alavés;Santander;0;1;D
2;26-10-2014;Valladolid;Albacete;0;4;A
2;26-10-2014;Zaragoza;Alcorcon;0;3;A
2;26-10-2014;Mirandes;Girona;0;0;H
2;26-10-2014;Llagostera;Lugo;0;1;D
2;26-10-2014;Leganés;Numancia;0;1;D
2;26-10-2014;Osasuna;Sp Gijón;0;0;H
2;26-10-2014;AAAABarcelona B;Tenerife;0;0;H
2;01-11-2014;Alcorcon;Alavés;0;1;D
2;01-11-2014;Sp Gijón;AAAABarcelona B;0;0;D
2;01-11-2014;Albacete;Las Palmas;0;1;H
2;01-11-2014;Santander;Llagostera;0;2;A
2;01-11-2014;Lugo;Mallorca;0;1;H
2;01-11-2014;Mirandes;Sabadell;0;2;H
2;02-11-2014;Ponferradina;Leganés;0;1;D
2;02-11-2014;Betis;Osasuna;0;2;H
2;02-11-2014;Numancia;Recreativo;0;3;A
2;02-11-2014;Girona;Valladolid;0;1;H
2;03-11-2014;Tenerife;Zaragoza;0;3;A
2;08-11-2014;Leganés;Albacete;0;0;H
2;08-11-2014;Llagostera;Alcorcon;0;0;H
2;08-11-2014;AAAABarcelona B;Betis;0;0;H
2;08-11-2014;Las Palmas;Girona;0;2;A
2;08-11-2014;Valladolid;Mirandes;0;0;D
2;08-11-2014;Osasuna;Numancia;0;0;D
2;09-11-2014;Sabadell;Lugo;0;1;H
2;09-11-2014;Recreativo;Ponferradina;0;3;D
2;09-11-2014;Mallorca;Santander;0;1;A
2;09-11-2014;Zaragoza;Sp Gijón;0;1;H
2;09-11-2014;Alavés;Tenerife;0;1;D
2;15-11-2014;Sp Gijón;Alavés;0;0;D
2;15-11-2014;Numancia;AAAABarcelona B;0;1;D
2;15-11-2014;Mirandes;Las Palmas;0;0;D
2;15-11-2014;Girona;Leganés;0;2;A
2;15-11-2014;Alcorcon;Mallorca;0;1;D
2;15-11-2014;Ponferradina;Osasuna;0;1;A
2;15-11-2014;Valladolid;Sabadell;0;0;D
2;16-11-2014;Tenerife;Llagostera;0;0;H
2;16-11-2014;Santander;Lugo;0;0;D
2;16-11-2014;Albacete;Recreativo;0;1;H
2;16-11-2014;Betis;Zaragoza;0;2;D
2;22-11-2014;Zaragoza;Numancia;0;0;H
2;22-11-2014;AAAABarcelona B;Ponferradina;0;4;D
2;22-11-2014;Sabadell;Santander;0;1;H
2;22-11-2014;Llagostera;Sp Gijón;0;0;D
2;22-11-2014;Mallorca;Tenerife;0;0;D
2;23-11-2014;Osasuna;Albacete;0;0;H
2;23-11-2014;Lugo;Alcorcon;0;0;H
2;23-11-2014;Alavés;Betis;0;2;A
2;23-11-2014;Recreativo;Girona;0;0;H
2;23-11-2014;Leganés;Mirandes;0;0;H
2;23-11-2014;Las Palmas;Valladolid;0;2;A
2;29-11-2014;Numancia;Alavés;0;2;A
2;29-11-2014;Valladolid;Leganés;0;0;H
2;29-11-2014;Betis;Llagostera;0;2;A
2;29-11-2014;Girona;Osasuna;0;0;D
2;30-11-2014;Albacete;AAAABarcelona B;0;2;A
2;30-11-2014;Tenerife;Lugo;0;0;H
2;30-11-2014;Sp Gijón;Mallorca;0;1;A
2;30-11-2014;Mirandes;Recreativo;0;1;A
2;30-11-2014;Alcorcon;Santander;0;1;A
2;30-11-2014;Ponferradina;Zaragoza;0;1;H
2;06-12-2014;Leganés;Las Palmas;0;0;H
2;06-12-2014;Osasuna;Mirandes;0;0;H
2;06-12-2014;Llagostera;Numancia;0;2;H
2;06-12-2014;Alavés;Ponferradina;0;1;H
2;07-12-2014;Sabadell;Alcorcon;0;2;H
2;07-12-2014;AAAABarcelona B;Girona;0;1;A
2;07-12-2014;Lugo;Sp Gijón;0;1;H
2;07-12-2014;Santander;Tenerife;0;0;H
2;07-12-2014;Recreativo;Valladolid;0;0;H
2;08-12-2014;Zaragoza;Albacete;0;2;D
2;08-12-2014;Mallorca;Betis;0;0;H
2;10-12-2014;Las Palmas;Sabadell;0;2;D
2;13-12-2014;Mirandes;AAAABarcelona B;0;3;A
2;13-12-2014;Betis;Lugo;0;1;A
2;13-12-2014;Las Palmas;Recreativo;0;4;A
2;13-12-2014;Sp Gijón;Santander;0;1;D
2;14-12-2014;Albacete;Alavés;0;1;H
2;14-12-2014;Tenerife;Alcorcon;0;0;D
2;14-12-2014;Ponferradina;Llagostera;0;1;H
2;14-12-2014;Numancia;Mallorca;0;1;D
2;14-12-2014;Valladolid;Osasuna;0;1;H
2;14-12-2014;Leganés;Sabadell;0;2;A
2;14-12-2014;Girona;Zaragoza;0;1;H
2;20-12-2014;Alavés;Girona;0;2;D
2;20-12-2014;Zaragoza;Mirandes;0;1;D
2;20-12-2014;Lugo;Numancia;0;6;D
2;20-12-2014;Mallorca;Ponferradina;0;1;H
2;20-12-2014;Sabadell;Tenerife;0;0;H
2;21-12-2014;Llagostera;Albacete;0;2;A
2;21-12-2014;Santander;Betis;0;0;H
2;21-12-2014;Osasuna;Las Palmas;0;2;A
2;21-12-2014;Recreativo;Leganés;0;0;H
2;21-12-2014;Alcorcon;Sp Gijón;0;1;H
2;21-12-2014;AAAABarcelona B;Valladolid;0;0;H
2;03-01-2015;Mirandes;Alavés;0;3;A
2;03-01-2015;Las Palmas;AAAABarcelona B;0;2;A
2;03-01-2015;Girona;Llagostera;0;2;A
2;03-01-2015;Albacete;Mallorca;0;0;H
2;03-01-2015;Leganés;Osasuna;0;1;H
2;04-01-2015;Betis;Alcorcon;0;0;D
2;04-01-2015;Ponferradina;Lugo;0;0;D
2;04-01-2015;Recreativo;Sabadell;0;0;H
2;04-01-2015;Numancia;Santander;0;1;D
2;04-01-2015;Sp Gijón;Tenerife;0;1;D
2;04-01-2015;Valladolid;Zaragoza;0;2;A
2;10-01-2015;Lugo;Albacete;0;0;H
2;10-01-2015;Tenerife;Betis;0;1;H
2;10-01-2015;Mallorca;Girona;0;0;D
2;10-01-2015;AAAABarcelona B;Leganés;0;0;H
2;10-01-2015;Osasuna;Recreativo;0;1;D
2;11-01-2015;Zaragoza;Las Palmas;0;3;H
2;11-01-2015;Llagostera;Mirandes;0;0;H
2;11-01-2015;Alcorcon;Numancia;0;2;D
2;11-01-2015;Santander;Ponferradina;0;1;D
2;11-01-2015;Sp Gijón;Sabadell;0;2;D
2;11-01-2015;Alavés;Valladolid;0;0;H
2;17-01-2015;Las Palmas;Alavés;0;1;D
2;17-01-2015;Girona;Lugo;0;2;A
2;17-01-2015;Sabadell;Osasuna;0;0;D
2;17-01-2015;Albacete;Santander;0;0;H
2;18-01-2015;Ponferradina;Alcorcon;0;1;D
2;18-01-2015;Recreativo;AAAABarcelona B;0;1;H
2;18-01-2015;Valladolid;Llagostera;0;0;H
2;18-01-2015;Mirandes;Mallorca;0;0;H
2;18-01-2015;Betis;Sp Gijón;0;2;A
2;18-01-2015;Numancia;Tenerife;0;0;D
2;18-01-2015;Leganés;Zaragoza;0;0;H
2;24-01-2015;Leganés;Alavés;0;0;H
2;24-01-2015;Sabadell;Betis;0;0;H
2;24-01-2015;Ponferradina;Tenerife;0;1;A
2;24-01-2015;Recreativo;Zaragoza;0;0;H
2;25-01-2015;Albacete;Alcorcon;0;3;A
2;25-01-2015;Osasuna;AAAABarcelona B;0;1;A
2;25-01-2015;Las Palmas;Llagostera;0;0;D
2;25-01-2015;Mirandes;Lugo;0;1;D
2;25-01-2015;Valladolid;Mallorca;0;5;A
2;25-01-2015;Girona;Santander;0;1;A
2;25-01-2015;Numancia;Sp Gijón;0;0;H
2;31-01-2015;Tenerife;Albacete;0;2;H
2;31-01-2015;Mallorca;Las Palmas;0;1;H
2;31-01-2015;Llagostera;Leganés;0;0;H
2;31-01-2015;Santander;Mirandes;0;2;A
2;31-01-2015;Betis;Numancia;0;1;D
2;31-01-2015;Sp Gijón;Ponferradina;0;2;A
2;31-01-2015;AAAABarcelona B;Sabadell;0;4;A
2;01-02-2015;Alcorcon;Girona;0;0;H
2;01-02-2015;Alavés;Recreativo;0;0;D
2;01-02-2015;Lugo;Valladolid;0;0;D
2;07-02-2015;Mirandes;Alcorcon;0;2;D
2;07-02-2015;Recreativo;Llagostera;0;0;H
2;07-02-2015;Valladolid;Santander;0;4;A
2;07-02-2015;AAAABarcelona B;Zaragoza;0;0;H
2;08-02-2015;Ponferradina;Betis;0;1;D
2;08-02-2015;Las Palmas;Lugo;0;1;H
2;08-02-2015;Leganés;Mallorca;0;2;A
2;08-02-2015;Sabadell;Numancia;0;0;H
2;08-02-2015;Albacete;Sp Gijón;0;1;H
2;08-02-2015;Girona;Tenerife;0;1;A
2;10-02-2015;Zaragoza;Osasuna;0;1;A
2;14-02-2015;Alavés;AAAABarcelona B;0;0;D
2;14-02-2015;Tenerife;Mirandes;0;1;D
2;14-02-2015;Llagostera;Osasuna;0;1;A
2;14-02-2015;Mallorca;Recreativo;0;0;D
2;15-02-2015;Betis;Albacete;0;0;D
2;15-02-2015;Sp Gijón;Girona;0;0;D
2;15-02-2015;Santander;Las Palmas;0;0;H
2;15-02-2015;Lugo;Leganés;0;0;H
2;15-02-2015;Numancia;Ponferradina;0;2;A
2;15-02-2015;Zaragoza;Sabadell;0;0;D
2;15-02-2015;Alcorcon;Valladolid;0;0;H
2;21-02-2015;Las Palmas;Alcorcon;0;0;D
2;21-02-2015;Girona;Betis;0;1;H
2;21-02-2015;Osasuna;Mallorca;0;0;H
2;21-02-2015;Leganés;Santander;0;2;A
2;22-02-2015;Zaragoza;Alavés;0;0;H
2;22-02-2015;AAAABarcelona B;Llagostera;0;0;H
2;22-02-2015;Recreativo;Lugo;0;1;H
2;22-02-2015;Albacete;Numancia;0;1;D
2;22-02-2015;Sabadell;Ponferradina;0;0;H
2;22-02-2015;Mirandes;Sp Gijón;0;1;H
2;22-02-2015;Valladolid;Tenerife;0;0;H
2;28-02-2015;Mallorca;AAAABarcelona B;0;4;A
2;28-02-2015;Lugo;Osasuna;0;2;A
2;28-02-2015;Alavés;Sabadell;0;1;H
2;28-02-2015;Sp Gijón;Valladolid;0;0;H
2;01-03-2015;Ponferradina;Albacete;0;1;H
2;01-03-2015;Numancia;Girona;0;1;H
2;01-03-2015;Tenerife;Las Palmas;0;1;D
2;01-03-2015;Alcorcon;Leganés;0;2;A
2;01-03-2015;Betis;Mirandes;0;0;D
2;01-03-2015;Santander;Recreativo;0;0;H
2;01-03-2015;Llagostera;Zaragoza;0;2;D
2;07-03-2015;Sabadell;Albacete;0;0;D
2;07-03-2015;AAAABarcelona B;Lugo;0;2;H
2;07-03-2015;Mirandes;Numancia;0;0;H
2;07-03-2015;Osasuna;Santander;0;0;H
2;07-03-2015;Leganés;Tenerife;0;0;H
2;08-03-2015;Recreativo;Alcorcon;0;1;D
2;08-03-2015;Valladolid;Betis;0;0;H
2;08-03-2015;Alavés;Llagostera;0;1;H
2;08-03-2015;Zaragoza;Mallorca;0;2;H
2;08-03-2015;Girona;Ponferradina;0;0;H
2;08-03-2015;Las Palmas;Sp Gijón;0;1;D
2;14-03-2015;Mallorca;Alavés;0;0;H
2;14-03-2015;Sp Gijón;Leganés;0;1;A
2;14-03-2015;Alcorcon;Osasuna;0;1;D
2;14-03-2015;Tenerife;Recreativo;0;1;D
2;14-03-2015;Llagostera;Sabadell;0;1;D
2;14-03-2015;Numancia;Valladolid;0;0;H
2;14-03-2015;Lugo;Zaragoza;0;0;D
2;15-03-2015;Santander;AAAABarcelona B;0;1;D
2;15-03-2015;Albacete;Girona;0;2;D
2;15-03-2015;Betis;Las Palmas;0;3;A
2;15-03-2015;Ponferradina;Mirandes;0;1;H
2;18-03-2015;Osasuna;Alavés;0;0;H
2;21-03-2015;Mirandes;Albacete;0;0;D
2;21-03-2015;AAAABarcelona B;Alcorcon;0;1;H
2;21-03-2015;Leganés;Betis;0;3;A
2;21-03-2015;Llagostera;Mallorca;0;1;A
2;21-03-2015;Las Palmas;Numancia;0;2;H
2;22-03-2015;Sabadell;Girona;0;0;D
2;22-03-2015;Alavés;Lugo;0;2;H
2;22-03-2015;Valladolid;Ponferradina;0;0;H
2;22-03-2015;Zaragoza;Santander;0;2;A
2;22-03-2015;Recreativo;Sp Gijón;0;1;D
2;22-03-2015;Osasuna;Tenerife;0;1;H
2;28-03-2015;Santander;Alavés;0;1;H
2;28-03-2015;Ponferradina;Las Palmas;0;2;H
2;28-03-2015;Numancia;Leganés;0;0;D
2;28-03-2015;Lugo;Llagostera;0;2;H
2;28-03-2015;Betis;Recreativo;0;1;A
2;28-03-2015;Albacete;Valladolid;0;1;A
2;29-03-2015;Tenerife;AAAABarcelona B;0;2;D
2;29-03-2015;Girona;Mirandes;0;1;A
2;29-03-2015;Sp Gijón;Osasuna;0;0;D
2;29-03-2015;Mallorca;Sabadell;0;1;D
2;29-03-2015;Alcorcon;Zaragoza;0;1;D
2;04-04-2015;Las Palmas;Albacete;0;0;H
2;04-04-2015;Valladolid;Girona;0;1;H
2;04-04-2015;Mallorca;Lugo;0;0;H
2;04-04-2015;Sabadell;Mirandes;0;0;D
2;05-04-2015;Alavés;Alcorcon;0;1;A
2;05-04-2015;Osasuna;Betis;0;0;H
2;05-04-2015;Recreativo;Numancia;0;2;A
2;05-04-2015;Leganés;Ponferradina;0;1;D
2;05-04-2015;Llagostera;Santander;0;2;A
2;05-04-2015;AAAABarcelona B;Sp Gijón;0;0;D
2;05-04-2015;Zaragoza;Tenerife;0;1;D
2;11-04-2015;Tenerife;Alavés;0;0;H
2;11-04-2015;Alcorcon;Llagostera;0;0;D
2;11-04-2015;Santander;Mallorca;0;3;A
2;11-04-2015;Lugo;Sabadell;0;1;H
2;11-04-2015;Mirandes;Valladolid;0;1;H
2;11-04-2015;Sp Gijón;Zaragoza;0;1;D
2;12-04-2015;Betis;AAAABarcelona B;0;2;A
2;12-04-2015;Girona;Las Palmas;0;0;H
2;12-04-2015;Albacete;Leganés;0;0;H
2;12-04-2015;Numancia;Osasuna;0;1;D
2;12-04-2015;Ponferradina;Recreativo;0;1;A
2;18-04-2015;Recreativo;Albacete;0;1;H
2;18-04-2015;Leganés;Girona;0;1;H
2;18-04-2015;Las Palmas;Mirandes;0;1;H
2;18-04-2015;Osasuna;Ponferradina;0;0;H
2;18-04-2015;Lugo;Santander;0;0;H
2;18-04-2015;Alavés;Sp Gijón;0;0;H
2;19-04-2015;Mallorca;Alcorcon;0;0;D
2;19-04-2015;Zaragoza;Betis;0;0;H
2;19-04-2015;AAAABarcelona B;Numancia;0;0;H
2;19-04-2015;Llagostera;Tenerife;0;0;D
2;19-04-2015;Sabadell;Valladolid;0;0;D
2;25-04-2015;Betis;Alavés;0;2;A
2;25-04-2015;Ponferradina;AAAABarcelona B;0;1;H
2;25-04-2015;Alcorcon;Lugo;0;0;D
2;25-04-2015;Tenerife;Mallorca;0;1;H
2;25-04-2015;Albacete;Osasuna;0;1;H
2;26-04-2015;Valladolid;Las Palmas;0;1;D
2;26-04-2015;Mirandes;Leganés;0;0;D
2;26-04-2015;Sp Gijón;Llagostera;0;0;D
2;26-04-2015;Girona;Recreativo;0;3;A
2;26-04-2015;Santander;Sabadell;0;2;H
2;26-04-2015;Numancia;Zaragoza;0;0;H
2;02-05-2015;Santander;Alcorcon;0;0;H
2;02-05-2015;Llagostera;Betis;0;2;D
2;02-05-2015;Osasuna;Girona;0;0;H
2;02-05-2015;Sabadell;Las Palmas;0;0;H
2;02-05-2015;Alavés;Numancia;0;0;H
2;03-05-2015;AAAABarcelona B;Albacete;0;1;H
